Brand,Model_Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Price,Mileage_kmpl,Mileage_km/kg,Power_m,Engine_m
Renault,Duster,Coimbatore,2015,65668,Diesel,Manual,1,5.0,5.53,19.87,0.0,83.8,1461.0
BMW,3,Ahmedabad,2011,100000,Diesel,Automatic,2,5.0,10.9,22.69,0.0,190.0,1995.0
Hyundai,Grand,Kolkata,2018,1800,Petrol,Manual,1,5.0,5.1,18.9,0.0,82.0,1197.0
Hyundai,Santro,Hyderabad,2007,96000,Petrol,Manual,2,5.0,2.2,18.0,0.0,110.0,999.0
Chevrolet,Spark,Pune,2009,44200,Petrol,Manual,2,5.0,1.6,18.0,0.0,62.0,995.0
Honda,City,Ahmedabad,2018,14000,Petrol,Manual,1,5.0,11.25,17.4,0.0,117.3,1497.0
Volkswagen,Vento,Chennai,2013,720000,Diesel,Manual,1,5.0,5.9,20.54,0.0,103.6,1598.0
Toyota,Fortuner,Delhi,2012,73000,Diesel,Automatic,1,7.0,14.4,11.5,0.0,169.0,2982.0
Honda,City,Delhi,2011,68000,Petrol,Manual,1,5.0,3.6,17.0,0.0,118.0,1497.0
BMW,5,Jaipur,2017,19543,Diesel,Automatic,1,5.0,40.5,18.12,0.0,190.0,1995.0
Audi,Q5,Bangalore,2014,38000,Diesel,Automatic,2,5.0,38.95,14.16,0.0,174.3,1968.0
Maruti,Ritz,Delhi,2014,32805,Diesel,Manual,1,5.0,3.6,23.2,0.0,73.94,1248.0
Volkswagen,Vento,Kochi,2016,44782,Diesel,Automatic,1,5.0,7.12,21.21,0.0,103.2,1498.0
Honda,City,Kochi,2016,55700,Diesel,Manual,1,5.0,7.52,26.0,0.0,98.6,1498.0
Audi,A4,Delhi,2012,60000,Diesel,Automatic,2,5.0,10.35,15.2,0.0,140.8,1968.0
Skoda,Rapid,Hyderabad,2014,56000,Petrol,Manual,1,5.0,7.0,15.0,0.0,103.52,1598.0
Toyota,Fortuner,Delhi,2011,60000,Diesel,Manual,1,7.0,10.85,11.5,0.0,171.0,2982.0
Chevrolet,Optra,Mumbai,2010,78563,Diesel,Manual,1,5.0,2.35,16.52,0.0,123.7,1991.0
Maruti,Eeco,Mumbai,2014,34669,Petrol,Manual,1,7.0,2.9,15.1,0.0,73.0,1196.0
Maruti,Ciaz,Delhi,2017,17000,Petrol,Manual,1,5.0,7.65,20.73,0.0,91.1,1373.0
Maruti,Ciaz,Delhi,2016,66000,Diesel,Manual,1,5.0,6.4,28.09,0.0,88.5,1248.0
Toyota,Innova,Pune,2014,102418,Diesel,Manual,1,7.0,10.1,12.99,0.0,100.6,2494.0
Maruti,Swift,Kolkata,2014,48800,Petrol,Manual,1,5.0,4.25,19.1,0.0,85.8,1197.0
Toyota,Innova,Kochi,2019,10601,Diesel,Automatic,1,7.0,19.65,11.36,0.0,171.5,2755.0
Tata,Indica,Pune,2017,8200,Diesel,Manual,1,5.0,4.4,25.0,0.0,69.0,1396.0
Hyundai,i20,Jaipur,2012,100000,Petrol,Manual,1,5.0,3.25,18.5,0.0,82.85,1197.0
Ford,Fiesta,Pune,2012,78000,Diesel,Manual,1,5.0,2.8,17.8,0.0,68.0,1399.0
Chevrolet,Enjoy,Kolkata,2015,50000,Diesel,Manual,1,8.0,4.3,18.2,0.0,73.74,1248.0
Ford,Fiesta,Chennai,2006,89327,Diesel,Manual,3,5.0,1.55,17.8,0.0,68.0,1399.0
Honda,CR-V,Chennai,2007,98000,Petrol,Manual,2,5.0,4.7,10.8,0.0,152.0,2354.0
Honda,Jazz,Kochi,2017,24700,Petrol,Manual,1,5.0,7.07,18.7,0.0,88.7,1199.0
Mercedes-Benz,GLS,Delhi,2018,6000,Diesel,Automatic,1,7.0,79.0,11.0,0.0,258.0,2987.0
Hyundai,Grand,Delhi,2018,9434,Petrol,Manual,1,5.0,5.75,18.9,0.0,81.86,1197.0
Maruti,Ritz,Mumbai,2012,29000,Petrol,Manual,1,5.0,3.25,18.5,0.0,85.8,1197.0
Volkswagen,Ameo,Coimbatore,2017,22440,Diesel,Automatic,1,5.0,8.89,22.0,0.0,108.495,1498.0
Honda,City,Mumbai,2015,73070,Petrol,Manual,1,5.0,5.9,17.4,0.0,117.3,1497.0
Honda,Jazz,Kolkata,2016,21771,Petrol,Manual,1,5.0,4.95,18.7,0.0,88.7,1199.0
Maruti,Swift,Delhi,2014,62000,Diesel,Manual,1,5.0,3.75,17.8,0.0,75.0,1248.0
Hyundai,Creta,Kochi,2017,37024,Diesel,Automatic,1,5.0,10.97,17.01,0.0,126.2,1582.0
Audi,A7,Kochi,2014,60336,Diesel,Automatic,2,5.0,24.94,14.4,0.0,241.4,2967.0
Hyundai,EON,Kolkata,2014,26008,Petrol,Manual,1,5.0,1.97,21.1,0.0,55.2,814.0
Ford,Figo,Jaipur,2010,90000,Diesel,Manual,2,5.0,1.4,20.0,0.0,68.0,1399.0
Volkswagen,Ameo,Coimbatore,2018,35569,Petrol,Manual,1,5.0,7.27,17.0,0.0,73.75,1198.0
Renault,Scala,Kolkata,2013,40000,Diesel,Manual,1,5.0,4.0,21.64,0.0,84.8,1461.0
Honda,Jazz,Kolkata,2015,45000,Petrol,Manual,1,5.0,4.75,18.7,0.0,88.7,1199.0
Hyundai,i20,Delhi,2015,42000,Petrol,Manual,1,5.0,5.1,17.0,0.0,80.0,1197.0
Audi,A4,Coimbatore,2012,46913,Diesel,Automatic,1,5.0,16.11,14.94,0.0,241.4,2967.0
Mahindra,Ssangyong,Delhi,2014,62000,Diesel,Automatic,1,7.0,10.55,11.18,0.0,184.0,2696.0
Toyota,Fortuner,Ahmedabad,2017,15000,Diesel,Automatic,1,7.0,30.0,12.9,0.0,174.5,2755.0
Skoda,Octavia,Kolkata,2002,69000,Diesel,Manual,1,5.0,1.6,18.7,0.0,66.0,1896.0
Mercedes-Benz,New,Hyderabad,2012,41367,Diesel,Automatic,1,5.0,18.49,15.8,0.0,170.0,2148.0
Maruti,Ciaz,Kochi,2018,15982,Petrol,Manual,1,5.0,9.96,20.73,0.0,91.1,1373.0
Maruti,Swift,Hyderabad,2013,99595,Diesel,Manual,2,5.0,4.75,22.9,0.0,74.0,1248.0
Toyota,Qualis,Bangalore,2002,63000,Diesel,Manual,3,10.0,3.65,13.1,0.0,75.0,2446.0
BMW,5,Delhi,2012,49000,Diesel,Automatic,2,5.0,15.5,16.73,0.0,218.0,2495.0
Mitsubishi,Pajero,Kochi,2013,48272,Diesel,Manual,1,6.0,11.82,10.5,0.0,116.9,2835.0
Toyota,Corolla,Delhi,2008,63000,Petrol,Manual,1,5.0,2.05,13.4,0.0,125.0,1794.0
Maruti,Wagon,Ahmedabad,2016,77000,CNG,Manual,1,5.0,3.3,18.0,26.6,58.16,998.0
Maruti,Omni,Mumbai,2013,11734,Petrol,Manual,1,8.0,2.25,16.8,0.0,34.2,796.0
Audi,A6,Kochi,2014,62012,Diesel,Automatic,1,5.0,20.12,17.68,0.0,174.33,1968.0
Hyundai,Xcent,Chennai,2017,46000,CNG,Manual,1,5.0,4.95,18.0,25.0,81.86,1197.0
Honda,Jazz,Coimbatore,2016,45449,Diesel,Manual,1,5.0,7.48,27.3,0.0,98.6,1498.0
Mercedes-Benz,E-Class,Mumbai,2004,85000,Petrol,Automatic,2,5.0,5.5,10.5,0.0,157.7,1796.0
Honda,City,Jaipur,2005,88000,Petrol,Manual,2,5.0,1.7,13.0,0.0,100.0,1493.0
Audi,A4,Kochi,2013,45330,Diesel,Automatic,1,5.0,13.19,16.55,0.0,147.51,1968.0
Maruti,Swift,Mumbai,2012,88000,Petrol,Manual,1,5.0,3.85,19.1,0.0,85.8,1197.0
Maruti,Dzire,Delhi,2016,45376,Diesel,Manual,1,5.0,5.75,28.4,0.0,73.75,1248.0
Mahindra,XUV500,Pune,2014,81000,Diesel,Manual,1,7.0,9.0,15.1,0.0,140.0,2179.0
Chevrolet,Beat,Kochi,2012,83381,Petrol,Manual,1,5.0,2.21,18.6,0.0,79.4,1199.0
Ford,EcoSport,Kochi,2017,78526,Diesel,Manual,1,5.0,8.09,23.0,0.0,98.96,1498.0
BMW,5,Coimbatore,2017,27313,Diesel,Automatic,1,5.0,48.63,14.69,0.0,258.0,2993.0
Audi,Q5,Coimbatore,2015,42747,Diesel,Automatic,2,5.0,39.47,14.16,0.0,174.3,1968.0
BMW,X1,Coimbatore,2015,42265,Diesel,Automatic,2,5.0,22.24,20.68,0.0,190.0,1995.0
Hyundai,i10,Mumbai,2009,21000,Petrol,Automatic,1,5.0,2.6,19.2,0.0,80.0,1197.0
Hyundai,Creta,Ahmedabad,2016,55100,Diesel,Automatic,1,5.0,12.0,17.01,0.0,126.2,1582.0
Audi,A4,Chennai,2014,70000,Diesel,Automatic,1,5.0,18.0,17.11,0.0,174.33,1968.0
Mercedes-Benz,S,Mumbai,2007,55000,Petrol,Automatic,3,5.0,9.99,10.13,0.0,364.9,3498.0
Hyundai,i10,Kolkata,2012,58235,Petrol,Manual,1,5.0,2.45,20.36,0.0,78.9,1197.0
Ford,EcoSport,Mumbai,2017,26000,Diesel,Manual,1,5.0,8.99,23.0,0.0,98.96,1498.0
Volkswagen,Vento,Kolkata,2011,35000,Diesel,Manual,1,5.0,3.15,20.54,0.0,103.6,1598.0
Maruti,Dzire,Jaipur,2017,24000,Diesel,Manual,1,5.0,8.2,28.4,0.0,73.75,1248.0
Mahindra,Scorpio,Ahmedabad,2016,98000,Diesel,Manual,1,7.0,11.5,15.4,0.0,120.0,1997.0
Hyundai,i20,Coimbatore,2016,44487,Diesel,Manual,1,5.0,7.3,22.54,0.0,88.73,1396.0
Maruti,Alto,Chennai,2008,65000,Petrol,Manual,1,5.0,1.59,19.7,0.0,46.3,796.0
Hyundai,i10,Delhi,2015,34951,Petrol,Manual,2,5.0,3.15,20.36,0.0,78.9,1197.0
Mahindra,Scorpio,Kolkata,2015,52373,Diesel,Manual,2,7.0,8.5,15.4,0.0,120.0,2179.0
Skoda,Fabia,Hyderabad,2010,66285,Diesel,Manual,1,5.0,3.0,19.5,0.0,75.0,1199.0
BMW,X5,Mumbai,2012,66000,Diesel,Automatic,1,5.0,21.0,15.3,0.0,258.0,2993.0
Honda,Jazz,Hyderabad,2016,43000,Diesel,Manual,1,5.0,7.75,27.3,0.0,98.6,1498.0
Mercedes-Benz,E-Class,Mumbai,2013,45200,Diesel,Automatic,1,5.0,23.0,10.0,0.0,170.0,2148.0
Mahindra,XUV500,Mumbai,2016,41000,Diesel,Automatic,1,7.0,13.75,16.0,0.0,140.0,2179.0
Honda,City,Kochi,2017,39430,Petrol,Automatic,1,5.0,8.29,18.0,0.0,117.3,1497.0
Maruti,Swift,Coimbatore,2014,83274,Diesel,Manual,1,5.0,5.79,22.9,0.0,74.0,1248.0
Mercedes-Benz,New,Coimbatore,2017,32324,Diesel,Automatic,1,5.0,30.5,14.84,0.0,170.0,2143.0
Honda,City,Mumbai,2011,49999,Petrol,Manual,1,5.0,3.8,17.0,0.0,118.0,1497.0
Tata,Sumo,Bangalore,2014,66000,Diesel,Manual,1,7.0,4.45,15.3,0.0,83.8,2956.0
Hyundai,i20,Delhi,2012,54000,Petrol,Manual,1,5.0,3.3,18.5,0.0,82.85,1197.0
Fiat,Linea,Jaipur,2009,80000,Diesel,Manual,2,5.0,1.75,20.4,0.0,91.2,1248.0
Honda,Civic,Bangalore,2011,72000,Petrol,Automatic,2,5.0,5.5,12.9,0.0,130.0,1799.0
Hyundai,Creta,Pune,2017,44865,Diesel,Manual,1,5.0,13.35,19.67,0.0,126.2,1582.0
Audi,A3,Delhi,2017,22000,Diesel,Automatic,2,5.0,22.5,20.38,0.0,143.0,1968.0
Hyundai,Verna,Delhi,2013,57478,Petrol,Manual,2,5.0,5.25,17.0,0.0,121.3,1591.0
Hyundai,i20,Hyderabad,2011,75000,Diesel,Manual,1,5.0,3.75,21.9,0.0,90.0,1396.0
Honda,Mobilio,Kochi,2015,50624,Diesel,Manual,1,7.0,6.32,24.2,0.0,98.6,1498.0
Hyundai,Verna,Bangalore,2018,75000,Diesel,Automatic,1,5.0,7.75,22.32,0.0,126.32,1582.0
Ford,Fiesta,Chennai,2006,87000,Petrol,Manual,2,5.0,1.37,15.3,0.0,101.0,1596.0
Hyundai,i10,Mumbai,2010,62000,Petrol,Manual,1,5.0,2.1,20.36,0.0,78.9,1197.0
Maruti,Vitara,Hyderabad,2016,41372,Diesel,Manual,1,5.0,9.3,24.3,0.0,88.5,1248.0
Toyota,Innova,Ahmedabad,2015,70000,Diesel,Manual,1,7.0,12.0,12.99,0.0,100.6,2494.0
Mercedes-Benz,GLA,Pune,2017,35000,Diesel,Automatic,1,5.0,23.5,17.9,0.0,136.0,2143.0
Maruti,Alto,Hyderabad,2006,71993,Petrol,Manual,1,5.0,1.8,19.7,0.0,46.3,796.0
Mercedes-Benz,New,Chennai,2013,62000,Diesel,Automatic,2,5.0,12.5,14.84,0.0,170.0,2143.0
Maruti,Swift,Delhi,2015,51000,Diesel,Manual,1,5.0,4.74,22.9,0.0,74.0,1248.0
Hyundai,Grand,Kochi,2016,26038,Petrol,Manual,1,5.0,5.43,18.9,0.0,82.0,1197.0
Toyota,Fortuner,Kochi,2018,37713,Diesel,Automatic,2,7.0,31.62,12.55,0.0,168.5,2982.0
Toyota,Innova,Kolkata,2011,78088,Petrol,Manual,1,8.0,6.3,12.4,0.0,132.0,1998.0
Ford,EcoSport,Kochi,2017,30453,Diesel,Manual,1,5.0,8.45,22.77,0.0,98.59,1498.0
Ford,Figo,Pune,2016,54000,Petrol,Manual,1,5.0,5.0,18.16,0.0,86.8,1196.0
Toyota,Fortuner,Chennai,2011,190000,Diesel,Manual,1,7.0,13.0,11.5,0.0,171.0,2982.0
Maruti,Swift,Hyderabad,2012,65097,Petrol,Manual,1,5.0,4.7,19.1,0.0,85.8,1197.0
BMW,7,Coimbatore,2018,28060,Petrol,Automatic,1,5.0,93.67,12.05,0.0,320.0,2979.0
Skoda,Superb,Pune,2012,282000,Petrol,Manual,1,5.0,3.3,13.14,0.0,160.0,1798.0
Maruti,Wagon,Jaipur,2009,111000,Petrol,Manual,2,5.0,1.51,18.9,0.0,67.0,1061.0
Renault,Duster,Kochi,2013,63295,Diesel,Manual,1,5.0,6.09,19.01,0.0,108.45,1461.0
Maruti,Ciaz,Mumbai,2015,35770,Petrol,Manual,1,5.0,5.95,20.73,0.0,91.1,1373.0
Hyundai,Elantra,Hyderabad,2012,125928,Diesel,Manual,1,5.0,9.0,22.7,0.0,126.24,1582.0
Skoda,Rapid,Kolkata,2015,45000,Diesel,Automatic,1,5.0,4.25,21.66,0.0,103.52,1498.0
Mercedes-Benz,New,Hyderabad,2013,21000,Diesel,Automatic,1,5.0,23.5,14.84,0.0,170.0,2143.0
Honda,Accord,Mumbai,2011,54774,Petrol,Automatic,1,5.0,6.35,11.7,0.0,177.6,2354.0
Maruti,Celerio,Chennai,2014,41123,Petrol,Manual,1,5.0,3.4,23.1,0.0,67.04,998.0
BMW,7,Bangalore,2017,17465,Petrol,Automatic,1,5.0,93.0,12.05,0.0,320.0,2979.0
BMW,3,Chennai,2014,48000,Diesel,Automatic,1,5.0,21.6,22.69,0.0,190.0,1995.0
Volkswagen,Vento,Chennai,2011,173000,Diesel,Manual,1,5.0,4.0,20.54,0.0,103.6,1598.0
Maruti,Swift,Pune,2018,12000,Diesel,Manual,1,5.0,5.5,23.4,0.0,74.0,1248.0
Land,Rover,Mumbai,2012,34000,Diesel,Automatic,1,5.0,19.25,12.39,0.0,147.51,2179.0
Hyundai,i20,Hyderabad,2012,71360,Diesel,Manual,1,5.0,3.95,21.9,0.0,90.0,1396.0
Maruti,Dzire,Mumbai,2012,74000,Diesel,Manual,2,5.0,4.25,28.4,0.0,73.75,1248.0
Jeep,Compass,Kochi,2018,28937,Diesel,Manual,1,5.0,17.02,17.1,0.0,170.0,1956.0
Maruti,Ertiga,Hyderabad,2012,82085,Diesel,Manual,1,7.0,6.5,20.77,0.0,88.76,1248.0
Ford,Figo,Bangalore,2011,68465,Petrol,Manual,1,5.0,2.95,15.6,0.0,70.0,1196.0
Toyota,Corolla,Coimbatore,2013,63854,Diesel,Manual,1,5.0,7.12,21.43,0.0,86.79,1364.0
Maruti,Vitara,Chennai,2018,3000,Diesel,Automatic,1,5.0,11.25,24.3,0.0,88.5,1248.0
Honda,City,Delhi,2009,65055,Petrol,Manual,1,5.0,2.75,17.0,0.0,118.0,1497.0
Mahindra,Scorpio,Hyderabad,2015,120000,Diesel,Manual,1,7.0,12.0,15.4,0.0,120.0,2179.0
Hyundai,Xcent,Mumbai,2014,64241,Petrol,Manual,1,5.0,3.67,20.14,0.0,81.86,1197.0
Mercedes-Benz,E-Class,Pune,2001,121000,Diesel,Manual,1,5.0,5.0,15.0,0.0,110.0,2148.0
Mahindra,Renault,Pune,2008,2200,Petrol,Manual,1,5.0,2.3,15.7,0.0,75.0,1390.0
Skoda,Octavia,Pune,2008,88123,Diesel,Manual,1,5.0,2.2,18.7,0.0,66.0,1896.0
Mercedes-Benz,GL-Class,Pune,2014,79000,Diesel,Automatic,1,7.0,41.0,12.0,0.0,224.0,2987.0
BMW,X1,Bangalore,2016,28143,Diesel,Automatic,1,5.0,28.5,20.68,0.0,190.0,1995.0
Volkswagen,Vento,Mumbai,2015,23001,Petrol,Manual,1,5.0,5.49,15.04,0.0,103.2,1598.0
Audi,A4,Ahmedabad,2013,82002,Diesel,Automatic,2,5.0,17.5,16.55,0.0,147.51,1968.0
Ford,Ikon,Bangalore,2009,75000,Diesel,Manual,1,5.0,1.99,13.8,0.0,68.0,1399.0
Hyundai,Verna,Kochi,2016,37451,Diesel,Manual,1,5.0,6.64,22.32,0.0,126.3,1582.0
Toyota,Innova,Hyderabad,2017,67000,Diesel,Manual,1,7.0,16.5,13.68,0.0,147.8,2393.0
Hyundai,Grand,Pune,2016,25000,Petrol,Manual,1,5.0,5.0,18.9,0.0,82.0,1197.0
Volkswagen,Ameo,Mumbai,2017,12000,Petrol,Manual,1,5.0,5.4,17.0,0.0,73.75,1198.0
Renault,KWID,Kolkata,2017,25000,Petrol,Manual,1,5.0,2.99,25.17,0.0,53.3,799.0
Honda,City,Jaipur,2011,95936,Petrol,Manual,1,5.0,4.1,17.0,0.0,118.0,1497.0
Hyundai,Grand,Kochi,2018,5354,Petrol,Automatic,1,5.0,6.76,18.9,0.0,81.86,1197.0
Volkswagen,Polo,Chennai,2016,42000,Petrol,Manual,2,5.0,5.5,18.78,0.0,75.0,999.0
Maruti,Swift,Coimbatore,2014,44282,Diesel,Manual,1,5.0,5.99,25.2,0.0,74.0,1248.0
Nissan,Sunny,Delhi,2012,70000,Diesel,Manual,1,5.0,2.59,21.64,0.0,84.8,1461.0
Jaguar,XF,Mumbai,2013,31400,Diesel,Automatic,1,5.0,26.75,16.36,0.0,187.7,2179.0
Maruti,Ciaz,Pune,2016,50000,Diesel,Manual,1,5.0,8.5,28.09,0.0,88.5,1248.0
Audi,Q5,Bangalore,2011,53000,Diesel,Automatic,1,5.0,23.0,12.8,0.0,167.6,1968.0
Ford,Figo,Pune,2014,21727,Petrol,Manual,1,5.0,3.35,15.6,0.0,70.02,1196.0
Hyundai,Santa,Bangalore,2012,43000,Diesel,Automatic,2,7.0,10.75,11.72,0.0,194.3,2199.0
Mahindra,Scorpio,Kolkata,2013,75000,Diesel,Manual,1,8.0,6.29,12.05,0.0,120.0,2179.0
Renault,Duster,Bangalore,2014,73557,Diesel,Manual,1,5.0,7.75,19.6,0.0,108.45,1461.0
Audi,A4,Delhi,2012,44555,Diesel,Automatic,1,5.0,13.5,15.2,0.0,140.8,1968.0
Maruti,Eeco,Coimbatore,2013,54885,Petrol,Manual,1,7.0,3.75,15.1,0.0,73.0,1196.0
Mahindra,Xylo,Mumbai,2011,76000,Diesel,Manual,2,7.0,3.75,14.0,0.0,112.0,2498.0
Maruti,Wagon,Jaipur,2006,101000,Petrol,Manual,2,5.0,1.5,18.9,0.0,67.1,998.0
Maruti,Wagon,Chennai,2005,66000,Petrol,Manual,1,5.0,1.45,14.0,0.0,64.0,1061.0
Maruti,SX4,Coimbatore,2013,84360,Petrol,Manual,1,5.0,4.12,15.5,0.0,103.3,1586.0
Toyota,Innova,Mumbai,2016,25121,Diesel,Manual,1,7.0,17.11,13.68,0.0,147.8,2393.0
Toyota,Innova,Pune,2015,100000,Diesel,Manual,2,7.0,10.25,12.99,0.0,100.6,2494.0
Volkswagen,Polo,Kolkata,2011,66035,Diesel,Manual,1,5.0,2.49,22.07,0.0,73.9,1199.0
Toyota,Etios,Pune,2015,190000,Petrol,Manual,2,5.0,3.85,16.78,0.0,88.73,1496.0
Ford,Ecosport,Hyderabad,2014,85670,Diesel,Manual,1,5.0,6.25,22.7,0.0,89.84,1498.0
Hyundai,Grand,Hyderabad,2015,35000,Diesel,Manual,1,5.0,4.88,24.0,0.0,70.0,1120.0
Honda,City,Mumbai,2016,8000,Petrol,Automatic,1,5.0,9.45,18.0,0.0,117.3,1497.0
Toyota,Innova,Hyderabad,2007,162000,Diesel,Manual,2,8.0,4.8,12.8,0.0,102.0,2494.0
Hyundai,EON,Kolkata,2012,60000,Petrol,Manual,1,5.0,1.99,21.1,0.0,55.2,814.0
Hyundai,i10,Hyderabad,2010,70600,Petrol,Manual,1,5.0,2.8,20.36,0.0,78.9,1197.0
Mercedes-Benz,E-Class,Bangalore,2011,25000,Petrol,Automatic,2,5.0,22.0,12.3,0.0,185.0,1796.0
Mahindra,Bolero,Hyderabad,2012,75000,Diesel,Manual,1,7.0,4.3,15.96,0.0,62.1,2523.0
Skoda,Laura,Coimbatore,2014,85071,Diesel,Automatic,1,5.0,9.75,20.0,0.0,138.1,1968.0
Maruti,Swift,Ahmedabad,2015,40000,Petrol,Manual,1,5.0,5.9,20.4,0.0,81.8,1197.0
Audi,A4,Delhi,2013,67000,Diesel,Automatic,1,5.0,14.5,16.55,0.0,147.51,1968.0
Ford,Fiesta,Hyderabad,2009,55000,Diesel,Manual,2,5.0,2.4,17.8,0.0,68.0,1399.0
Maruti,SX4,Mumbai,2008,62000,Petrol,Manual,2,5.0,2.11,15.0,0.0,104.68,1586.0
Hyundai,Grand,Coimbatore,2017,22526,Petrol,Automatic,1,5.0,7.6,18.9,0.0,82.0,1197.0
Maruti,Ritz,Hyderabad,2012,57788,Petrol,Automatic,1,5.0,3.6,17.16,0.0,85.8,1197.0
Mahindra,Scorpio,Jaipur,2013,72000,Diesel,Manual,1,8.0,6.0,10.5,0.0,120.0,2179.0
Mahindra,Scorpio,Mumbai,2014,83128,Diesel,Manual,1,7.0,7.45,15.4,0.0,120.0,2179.0
Maruti,Alto,Chennai,2011,75000,Petrol,Manual,1,5.0,2.1,19.7,0.0,46.3,796.0
Renault,Duster,Ahmedabad,2013,58000,Diesel,Manual,2,5.0,5.2,19.01,0.0,108.45,1461.0
Mahindra,Jeep,Hyderabad,2009,26000,Diesel,Manual,1,6.0,6.99,18.0,0.0,110.0,2498.0
Maruti,Ignis,Mumbai,2017,1000,Petrol,Manual,1,5.0,6.36,20.89,0.0,81.8,1197.0
Toyota,Innova,Kochi,2015,59751,Diesel,Manual,1,7.0,11.62,12.99,0.0,100.6,2494.0
BMW,7,Kochi,2015,29966,Diesel,Automatic,2,5.0,43.6,16.77,0.0,261.49,2993.0
Hyundai,Sonata,Kolkata,2009,65000,Diesel,Manual,2,5.0,4.9,13.6,0.0,142.0,1991.0
Renault,Duster,Kochi,2015,75863,Diesel,Manual,1,5.0,6.7,19.01,0.0,108.45,1461.0
Maruti,Wagon,Mumbai,2013,54000,CNG,Manual,1,5.0,3.05,18.0,33.54,67.04,998.0
Audi,A4,Bangalore,2014,24000,Diesel,Automatic,1,5.0,25.0,17.11,0.0,174.33,1968.0
Jeep,Compass,Coimbatore,2018,33218,Diesel,Manual,1,5.0,19.05,17.1,0.0,170.0,1956.0
Hyundai,Verna,Kolkata,2015,33425,Petrol,Manual,1,5.0,4.5,17.43,0.0,105.5,1396.0
Honda,Amaze,Pune,2013,47000,Petrol,Manual,1,5.0,4.15,18.0,0.0,86.7,1198.0
Hyundai,Creta,Chennai,2015,41000,Diesel,Manual,1,5.0,11.9,19.67,0.0,126.2,1582.0
Hyundai,i10,Delhi,2011,62000,Petrol,Manual,1,5.0,2.1,19.81,0.0,68.05,1086.0
Mahindra,TUV,Delhi,2016,47035,Diesel,Manual,1,7.0,6.95,18.49,0.0,100.0,1493.0
Maruti,Swift,Pune,2008,56230,Petrol,Manual,2,5.0,2.4,17.5,0.0,85.8,1298.0
Hyundai,Accent,Chennai,2007,55000,Petrol,Manual,1,5.0,2.65,13.2,0.0,94.0,1495.0
Mahindra,XUV500,Jaipur,2014,70669,Diesel,Manual,1,7.0,9.0,15.1,0.0,140.0,2179.0
Maruti,Alto,Pune,2012,69000,Petrol,Manual,1,5.0,2.1,20.92,0.0,67.1,998.0
Chevrolet,Beat,Pune,2011,65000,Petrol,Manual,2,5.0,2.5,18.6,0.0,79.4,1199.0
Audi,A6,Mumbai,2009,30000,Diesel,Automatic,1,5.0,8.95,12.4,0.0,179.5,2698.0
Mini,Cooper,Hyderabad,2017,2000,Diesel,Automatic,1,5.0,34.0,20.7,0.0,113.98,1496.0
Maruti,Swift,Pune,2011,24255,Petrol,Manual,1,5.0,3.15,16.1,0.0,110.0,1611.0
Tata,Zest,Chennai,2015,40000,Petrol,Manual,1,5.0,4.0,17.57,0.0,88.7,1193.0
Honda,City,Kolkata,2014,40000,Diesel,Manual,1,5.0,4.45,26.0,0.0,98.6,1498.0
Chevrolet,Beat,Jaipur,2010,26000,Petrol,Manual,1,5.0,1.5,18.6,0.0,79.4,1199.0
Audi,A4,Jaipur,2011,105000,Diesel,Automatic,2,5.0,14.5,16.55,0.0,140.0,1968.0
Ford,Aspire,Kolkata,2015,2800,Diesel,Manual,1,5.0,8.41,26.1,0.0,99.0,1498.0
Hyundai,Verna,Mumbai,2014,71000,Diesel,Automatic,2,5.0,5.45,19.08,0.0,126.32,1582.0
Honda,City,Mumbai,2015,32896,Petrol,Automatic,1,5.0,8.9,18.0,0.0,117.3,1497.0
Hyundai,i10,Hyderabad,2012,45000,Petrol,Manual,1,5.0,3.65,20.36,0.0,78.9,1197.0
BMW,X3,Bangalore,2015,65000,Diesel,Automatic,2,5.0,29.0,18.56,0.0,190.0,1995.0
Audi,A4,Mumbai,2013,45200,Diesel,Automatic,1,5.0,13.5,16.55,0.0,147.51,1968.0
Honda,CR-V,Hyderabad,2008,82167,Petrol,Automatic,1,5.0,5.4,10.1,0.0,152.0,2354.0
Hyundai,Grand,Coimbatore,2016,37429,Petrol,Manual,1,5.0,5.89,18.9,0.0,81.86,1197.0
Maruti,Ciaz,Hyderabad,2016,46000,Diesel,Manual,1,5.0,8.45,28.09,0.0,88.5,1248.0
Honda,City,Delhi,2011,67031,Petrol,Manual,1,5.0,4.0,17.4,0.0,117.3,1497.0
BMW,6,Mumbai,2013,30000,Diesel,Automatic,1,4.0,45.0,9.52,0.0,313.0,2993.0
Maruti,Celerio,Mumbai,2016,47691,Petrol,Automatic,1,5.0,3.94,23.1,0.0,67.04,998.0
Renault,Koleos,Jaipur,2011,32531,Diesel,Automatic,2,5.0,8.0,13.73,0.0,148.0,1995.0
Ford,Figo,Hyderabad,2013,71336,Diesel,Manual,1,5.0,4.1,20.0,0.0,68.0,1399.0
Toyota,Innova,Chennai,2006,196000,Diesel,Manual,1,7.0,6.25,12.8,0.0,102.0,2494.0
Maruti,Dzire,Kolkata,2015,28193,Diesel,Manual,1,5.0,5.25,28.4,0.0,73.75,1248.0
Mercedes-Benz,SLC,Coimbatore,2019,2526,Petrol,Automatic,1,2.0,83.96,19.0,0.0,362.07,2996.0
